Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, K, L, M, N, Open, High, Low, Close, Ask Volume, Bid Volume, Zero Line, Difference
2025-8-1, 09:30:00.000000, 626.30, 626.34, 624.12, 624.32, 2907419, 17930, 625.27, 624.92, 625.23, 1621337, 1286082, 0.000, 0.000, 0.000, 0.000, -214630, -214630, -349750, -335255, 1286082, -1621337, 0, -335255
2025-8-1, 09:35:00.000000, 624.32, 624.59, 623.71, 623.76, 1729008, 11884, 624.09, 624.02, 624.15, 869815, 859193, 0.000, 0.000, 0.000, 0.000, 0, 5224, -61113, -10622, 859193, -869815, 0, -10622
2025-8-1, 09:40:00.000000, 623.75, 623.75, 622.26, 622.28, 1791480, 10992, 623.01, 622.76, 623.01, 979673, 811807, 0.000, 0.000, 0.000, 0.000, -1321, -1321, -167866, -167866, 811807, -979673, 0, -167866
2025-8-1, 09:45:00.000000, 622.31, 622.59, 621.31, 621.32, 1979724, 12618, 621.88, 621.74, 621.95, 1025230, 954494, 0.000, 0.000, 0.000, 0.000, 0, 13350, -70736, -70736, 954494, -1025230, 0, -70736
2025-8-1, 09:50:00.000000, 621.32, 621.97, 621.10, 621.56, 1855086, 11967, 621.49, 621.54, 621.53, 973585, 881501, 0.000, 0.000, 0.000, 0.000, -10592, -10592, -99139, -92084, 881501, -973585, 0, -92084
2025-8-1, 09:55:00.000000, 621.57, 622.15, 621.29, 621.48, 1566744, 9712, 621.62, 621.64, 621.72, 792699, 774045, 0.000, 0.000, 0.000, 0.000, 0, 31732, -32646, -18654, 774045, -792699, 0, -18654
2025-8-1, 10:00:00.000000, 621.53, 621.53, 619.65, 621.03, 2388060, 14321, 620.94, 620.74, 620.59, 1170530, 1217530, 0.000, 0.000, 0.000, 0.000, 0, 51350, -95180, 47000, 1217530, -1170530, 0, 47000
2025-8-1, 10:05:00.000000, 621.05, 621.48, 620.15, 621.35, 1927776, 12392, 621.01, 620.99, 620.82, 939912, 987864, 0.000, 0.000, 0.000, 0.000, 0, 98806, -6903, 47952, 987864, -939912, 0, 47952
2025-8-1, 10:10:00.000000, 621.35, 622.56, 621.30, 621.94, 1620093, 9865, 621.79, 621.93, 621.93, 780228, 839865, 0.000, 0.000, 0.000, 0.000, 47, 59695, 47, 59637, 839865, -780228, 0, 59637
2025-8-1, 10:15:00.000000, 621.90, 622.93, 621.86, 622.50, 1263300, 8620, 622.30, 622.43, 622.40, 610417, 652883, 0.000, 0.000, 0.000, 0.000, 0, 45647, -13320, 42466, 652883, -610417, 0, 42466
2025-8-1, 10:20:00.000000, 622.51, 623.16, 622.06, 623.08, 1517813, 10013, 622.70, 622.77, 622.61, 735066, 782747, 0.000, 0.000, 0.000, 0.000, 0, 55943, -2944, 47681, 782747, -735066, 0, 47681
2025-8-1, 10:25:00.000000, 623.05, 623.52, 622.64, 623.37, 987374, 6781, 623.15, 623.18, 623.08, 511496, 475878, 0.000, 0.000, 0.000, 0.000, 0, 4914, -54919, -35618, 475878, -511496, 0, -35618
2025-8-1, 10:30:00.000000, 623.37, 624.07, 623.10, 623.83, 1407526, 9494, 623.59, 623.67, 623.58, 665217, 742309, 0.000, 0.000, 0.000, 0.000, 0, 79118, -12357, 77092, 742309, -665217, 0, 77092
2025-8-1, 10:35:00.000000, 623.82, 623.99, 622.94, 623.04, 1530881, 10377, 623.45, 623.33, 623.47, 769150, 761731, 0.000, 0.000, 0.000, 0.000, 0, 15500, -35236, -7419, 761731, -769150, 0, -7419
2025-8-1, 10:40:00.000000, 623.04, 623.32, 622.23, 622.41, 1398936, 9304, 622.75, 622.65, 622.78, 715878, 683058, 0.000, 0.000, 0.000, 0.000, 0, 3787, -60969, -32820, 683058, -715878, 0, -32820
2025-8-1, 10:45:00.000000, 622.40, 623.75, 622.12, 622.41, 1557631, 9835, 622.67, 622.76, 622.93, 763096, 794535, 0.000, 0.000, 0.000, 0.000, 0, 91733, -9907, 31439, 794535, -763096, 0, 31439
2025-8-1, 10:50:00.000000, 622.40, 622.67, 621.81, 622.21, 986802, 6561, 622.27, 622.23, 622.24, 492891, 493911, 0.000, 0.000, 0.000, 0.000, 0, 15549, -41122, 1020, 493911, -492891, 0, 1020
2025-8-1, 10:55:00.000000, 622.23, 622.73, 621.78, 621.96, 872270, 5539, 622.17, 622.16, 622.26, 442395, 429875, 0.000, 0.000, 0.000, 0.000, 0, 18422, -13453, -12520, 429875, -442395, 0, -12520
2025-8-1, 11:00:00.000000, 621.96, 622.38, 621.45, 621.97, 1015796, 6988, 621.94, 621.93, 621.91, 488716, 527080, 0.000, 0.000, 0.000, 0.000, 0, 40086, -22867, 38364, 527080, -488716, 0, 38364
2025-8-1, 11:05:00.000000, 621.97, 622.60, 621.90, 622.28, 920832, 6224, 622.19, 622.26, 622.25, 440104, 480728, 0.000, 0.000, 0.000, 0.000, 0, 60288, -4809, 40624, 480728, -440104, 0, 40624
2025-8-1, 11:10:00.000000, 622.27, 622.98, 621.96, 622.16, 1005650, 6854, 622.34, 622.37, 622.47, 511587, 494063, 0.000, 0.000, 0.000, 0.000, 0, 27211, -21615, -17524, 494063, -511587, 0, -17524
2025-8-1, 11:15:00.000000, 622.15, 622.92, 621.95, 622.14, 836742, 5637, 622.29, 622.34, 622.43, 411615, 425127, 0.000, 0.000, 0.000, 0.000, 0, 36593, -7540, 13512, 425127, -411615, 0, 13512
2025-8-1, 11:20:00.000000, 622.13, 622.56, 621.54, 621.60, 956876, 6697, 621.96, 621.90, 622.05, 477446, 479430, 0.000, 0.000, 0.000, 0.000, 600, 37220, 600, 1984, 479430, -477446, 0, 1984
2025-8-1, 11:25:00.000000, 621.60, 621.90, 621.39, 621.51, 929292, 6565, 621.60, 621.60, 621.64, 494286, 435006, 0.000, 0.000, 0.000, 0.000, 0, 2358, -59280, -59280, 435006, -494286, 0, -59280
2025-8-1, 11:30:00.000000, 621.51, 621.95, 621.38, 621.50, 1005227, 7093, 621.58, 621.61, 621.67, 493915, 511312, 0.000, 0.000, 0.000, 0.000, 0, 19957, -29480, 17397, 511312, -493915, 0, 17397
2025-8-1, 11:35:00.000000, 621.51, 622.72, 621.41, 622.64, 896892, 6354, 622.07, 622.26, 622.07, 429972, 466920, 0.000, 0.000, 0.000, 0.000, 0, 41093, -2962, 36948, 466920, -429972, 0, 36948
2025-8-1, 11:40:00.000000, 622.64, 623.63, 622.56, 623.61, 1048283, 7517, 623.11, 623.27, 623.09, 492420, 555863, 0.000, 0.000, 0.000, 0.000, 0, 65028, -9432, 63443, 555863, -492420, 0, 63443
2025-8-1, 11:45:00.000000, 623.62, 624.01, 623.36, 623.75, 982889, 6966, 623.68, 623.71, 623.68, 481832, 501057, 0.000, 0.000, 0.000, 0.000, 0, 20708, -6582, 19225, 501057, -481832, 0, 19225
2025-8-1, 11:50:00.000000, 623.77, 623.89, 623.38, 623.73, 704377, 5197, 623.69, 623.67, 623.64, 332619, 371758, 0.000, 0.000, 0.000, 0.000, 0, 39539, -5880, 39139, 371758, -332619, 0, 39139
2025-8-1, 11:55:00.000000, 623.72, 624.03, 623.47, 624.00, 606967, 4492, 623.81, 623.84, 623.75, 290967, 316000, 0.000, 0.000, 0.000, 0.000, 0, 32748, -2766, 25033, 316000, -290967, 0, 25033
2025-8-1, 12:00:00.000000, 624.00, 624.68, 623.88, 624.67, 985907, 7066, 624.31, 624.41, 624.28, 444275, 541632, 0.000, 0.000, 0.000, 0.000, 1692, 97357, 1692, 97357, 541632, -444275, 0, 97357
2025-8-1, 12:05:00.000000, 624.68, 624.97, 624.42, 624.51, 877463, 6281, 624.64, 624.63, 624.70, 394379, 483084, 0.000, 0.000, 0.000, 0.000, 0, 89293, -801, 88705, 483084, -394379, 0, 88705
2025-8-1, 12:10:00.000000, 624.50, 624.67, 624.05, 624.54, 889921, 6226, 624.44, 624.42, 624.36, 425489, 464432, 0.000, 0.000, 0.000, 0.000, 0, 39373, -4572, 38943, 464432, -425489, 0, 38943
2025-8-1, 12:15:00.000000, 624.54, 624.68, 624.11, 624.55, 814616, 5590, 624.47, 624.45, 624.40, 373345, 441271, 0.000, 0.000, 0.000, 0.000, 1300, 84685, 1300, 67926, 441271, -373345, 0, 67926
2025-8-1, 12:20:00.000000, 624.56, 624.71, 624.14, 624.48, 762107, 5540, 624.47, 624.44, 624.42, 368732, 393375, 0.000, 0.000, 0.000, 0.000, 0, 28262, -13171, 24643, 393375, -368732, 0, 24643
2025-8-1, 12:25:00.000000, 624.46, 624.96, 624.17, 624.21, 787810, 5386, 624.45, 624.45, 624.57, 417789, 370021, 0.000, 0.000, 0.000, 0.000, 0, 16725, -47768, -47768, 370021, -417789, 0, -47768
2025-8-1, 12:30:00.000000, 624.21, 624.39, 623.76, 624.38, 1060827, 6925, 624.18, 624.17, 624.08, 574184, 486643, 0.000, 0.000, 0.000, 0.000, 0, 1298, -91424, -87541, 486643, -574184, 0, -87541
2025-8-1, 12:35:00.000000, 624.37, 624.46, 623.68, 623.78, 793871, 5753, 624.07, 623.97, 624.07, 393445, 400426, 0.000, 0.000, 0.000, 0.000, 0, 19826, -11987, 6981, 400426, -393445, 0, 6981
2025-8-1, 12:40:00.000000, 623.79, 623.79, 622.91, 623.15, 1011605, 6503, 623.41, 623.28, 623.35, 527835, 483770, 0.000, 0.000, 0.000, 0.000, -53, -53, -53194, -44065, 483770, -527835, 0, -44065
2025-8-1, 12:45:00.000000, 623.13, 623.66, 622.98, 623.02, 844255, 5957, 623.20, 623.22, 623.32, 406717, 437538, 0.000, 0.000, 0.000, 0.000, 0, 31496, -10635, 30821, 437538, -406717, 0, 30821
2025-8-1, 12:50:00.000000, 623.03, 623.08, 622.20, 622.34, 1410622, 9409, 622.66, 622.54, 622.64, 797893, 612729, 0.000, 0.000, 0.000, 0.000, 0, 1797, -194302, -185164, 612729, -797893, 0, -185164
2025-8-1, 12:55:00.000000, 622.34, 622.50, 621.20, 621.35, 1808469, 11670, 621.85, 621.68, 621.85, 980507, 827962, 0.000, 0.000, 0.000, 0.000, 0, 23628, -170280, -152545, 827962, -980507, 0, -152545
2025-8-1, 13:00:00.000000, 621.34, 621.79, 620.83, 621.03, 1694138, 11033, 621.25, 621.22, 621.31, 876069, 818069, 0.000, 0.000, 0.000, 0.000, 0, 14452, -64576, -58000, 818069, -876069, 0, -58000
2025-8-1, 13:05:00.000000, 621.03, 621.47, 620.66, 621.26, 1320934, 8902, 621.11, 621.13, 621.07, 611502, 709432, 0.000, 0.000, 0.000, 0.000, 0, 102801, -33080, 97930, 709432, -611502, 0, 97930
2025-8-1, 13:10:00.000000, 621.27, 621.50, 620.80, 620.83, 979555, 6439, 621.10, 621.04, 621.15, 462259, 517296, 0.000, 0.000, 0.000, 0.000, 10, 76255, 10, 55037, 517296, -462259, 0, 55037
2025-8-1, 13:15:00.000000, 620.83, 621.08, 620.57, 620.66, 894548, 5817, 620.78, 620.77, 620.83, 488553, 405995, 0.000, 0.000, 0.000, 0.000, 0, 10000, -83158, -82558, 405995, -488553, 0, -82558
2025-8-1, 13:20:00.000000, 620.66, 621.31, 620.53, 620.90, 1068997, 7374, 620.85, 620.91, 620.92, 516974, 552023, 0.000, 0.000, 0.000, 0.000, 0, 64944, -1887, 35049, 552023, -516974, 0, 35049
2025-8-1, 13:25:00.000000, 620.90, 620.96, 620.34, 620.57, 842970, 5495, 620.69, 620.62, 620.65, 441142, 401828, 0.000, 0.000, 0.000, 0.000, 0, 9890, -68642, -39314, 401828, -441142, 0, -39314
2025-8-1, 13:30:00.000000, 620.57, 621.37, 620.48, 620.91, 1098845, 7082, 620.83, 620.92, 620.92, 545141, 553704, 0.000, 0.000, 0.000, 0.000, 0, 57537, -7102, 8563, 553704, -545141, 0, 8563
2025-8-1, 13:35:00.000000, 620.91, 620.94, 620.21, 620.38, 816057, 5494, 620.61, 620.51, 620.58, 441757, 374300, 0.000, 0.000, 0.000, 0.000, 0, 1421, -71600, -67457, 374300, -441757, 0, -67457
2025-8-1, 13:40:00.000000, 620.38, 621.09, 620.30, 620.68, 861370, 5808, 620.61, 620.69, 620.70, 444709, 416661, 0.000, 0.000, 0.000, 0.000, 0, 17158, -33894, -28048, 416661, -444709, 0, -28048
2025-8-1, 13:45:00.000000, 620.68, 621.02, 620.30, 621.00, 778007, 5417, 620.75, 620.77, 620.66, 384934, 393073, 0.000, 0.000, 0.000, 0.000, 0, 12062, -13770, 8139, 393073, -384934, 0, 8139
2025-8-1, 13:50:00.000000, 621.03, 621.41, 620.82, 620.95, 889462, 5858, 621.05, 621.06, 621.11, 428984, 460478, 0.000, 0.000, 0.000, 0.000, 0, 43742, -13535, 31494, 460478, -428984, 0, 31494
2025-8-1, 13:55:00.000000, 620.94, 620.96, 620.30, 620.63, 746870, 4873, 620.71, 620.63, 620.63, 395848, 351022, 0.000, 0.000, 0.000, 0.000, 0, 478, -50951, -44826, 351022, -395848, 0, -44826
2025-8-1, 14:00:00.000000, 620.61, 620.84, 620.13, 620.21, 875043, 6048, 620.45, 620.40, 620.49, 429847, 445196, 0.000, 0.000, 0.000, 0.000, 342, 53738, 342, 15349, 445196, -429847, 0, 15349
2025-8-1, 14:05:00.000000, 620.20, 620.50, 619.29, 619.74, 1295912, 8544, 619.93, 619.84, 619.90, 718540, 577372, 0.000, 0.000, 0.000, 0.000, -1628, -1628, -171798, -141168, 577372, -718540, 0, -141168
2025-8-1, 14:10:00.000000, 619.74, 620.06, 619.51, 619.73, 909357, 5398, 619.76, 619.77, 619.79, 501379, 407978, 0.000, 0.000, 0.000, 0.000, 0, 4035, -93847, -93401, 407978, -501379, 0, -93401
2025-8-1, 14:15:00.000000, 619.71, 620.41, 619.68, 620.14, 803877, 4963, 619.99, 620.08, 620.05, 377944, 425933, 0.000, 0.000, 0.000, 0.000, 0, 50088, -18588, 47989, 425933, -377944, 0, 47989
2025-8-1, 14:20:00.000000, 620.14, 620.99, 619.86, 620.95, 928080, 5336, 620.48, 620.60, 620.42, 462719, 465361, 0.000, 0.000, 0.000, 0.000, 0, 17686, -22271, 2642, 465361, -462719, 0, 2642
2025-8-1, 14:25:00.000000, 620.95, 621.81, 620.82, 621.62, 864488, 5252, 621.30, 621.42, 621.32, 404735, 459753, 0.000, 0.000, 0.000, 0.000, 0, 77796, -6564, 55018, 459753, -404735, 0, 55018
2025-8-1, 14:30:00.000000, 621.63, 622.28, 621.37, 622.02, 918303, 5715, 621.82, 621.89, 621.83, 450011, 468292, 0.000, 0.000, 0.000, 0.000, 0, 26656, -19708, 18281, 468292, -450011, 0, 18281
2025-8-1, 14:35:00.000000, 622.03, 622.59, 621.88, 622.56, 810981, 5178, 622.27, 622.34, 622.23, 345935, 465046, 0.000, 0.000, 0.000, 0.000, 0, 122262, -15323, 119111, 465046, -345935, 0, 119111
2025-8-1, 14:40:00.000000, 622.55, 623.08, 622.39, 623.05, 942825, 6563, 622.77, 622.84, 622.73, 409149, 533676, 0.000, 0.000, 0.000, 0.000, 0, 124648, -14372, 124527, 533676, -409149, 0, 124527
2025-8-1, 14:45:00.000000, 623.04, 623.11, 622.29, 622.48, 1382063, 9673, 622.73, 622.63, 622.70, 646061, 736002, 0.000, 0.000, 0.000, 0.000, 0, 89941, -3391, 89941, 736002, -646061, 0, 89941
2025-8-1, 14:50:00.000000, 622.49, 622.52, 621.09, 621.20, 1398104, 9092, 621.83, 621.60, 621.81, 668994, 729110, 0.000, 0.000, 0.000, 0.000, 0, 68578, -36643, 60116, 729110, -668994, 0, 60116
2025-8-1, 14:55:00.000000, 621.20, 621.87, 620.95, 621.40, 1329886, 9235, 621.35, 621.41, 621.41, 585520, 744366, 0.000, 0.000, 0.000, 0.000, 859, 182960, 859, 158846, 744366, -585520, 0, 158846
2025-8-1, 15:00:00.000000, 621.41, 621.80, 620.97, 621.09, 1310418, 9280, 621.32, 621.29, 621.39, 583687, 726731, 0.000, 0.000, 0.000, 0.000, 395, 144462, 395, 143044, 726731, -583687, 0, 143044
2025-8-1, 15:05:00.000000, 621.08, 621.79, 621.05, 621.50, 1441434, 10276, 621.35, 621.45, 621.42, 705654, 735780, 0.000, 0.000, 0.000, 0.000, 0, 41853, -7840, 30126, 735780, -705654, 0, 30126
2025-8-1, 15:10:00.000000, 621.49, 621.78, 621.35, 621.56, 1150649, 8372, 621.55, 621.56, 621.57, 575656, 574993, 0.000, 0.000, 0.000, 0.000, 0, 41867, -11351, -663, 574993, -575656, 0, -663
2025-8-1, 15:15:00.000000, 621.54, 622.30, 621.50, 622.25, 1308196, 9051, 621.90, 622.02, 621.90, 588442, 719754, 0.000, 0.000, 0.000, 0.000, 0, 136747, -3320, 131312, 719754, -588442, 0, 131312
2025-8-1, 15:20:00.000000, 622.27, 622.27, 621.28, 621.97, 1294490, 8515, 621.95, 621.84, 621.77, 675476, 619014, 0.000, 0.000, 0.000, 0.000, -1421, -1421, -70106, -56462, 619014, -675476, 0, -56462
2025-8-1, 15:25:00.000000, 621.95, 622.04, 621.48, 621.79, 956572, 6432, 621.82, 621.77, 621.76, 432813, 523759, 0.000, 0.000, 0.000, 0.000, 0, 90946, -980, 90946, 523759, -432813, 0, 90946
2025-8-1, 15:30:00.000000, 621.78, 621.91, 620.84, 621.79, 1828500, 11526, 621.58, 621.51, 621.38, 888826, 939674, 0.000, 0.000, 0.000, 0.000, 0, 50848, -92379, 50848, 939674, -888826, 0, 50848
2025-8-1, 15:35:00.000000, 621.81, 621.93, 621.38, 621.41, 974494, 6592, 621.63, 621.57, 621.65, 458490, 516004, 0.000, 0.000, 0.000, 0.000, 875, 84357, 875, 57514, 516004, -458490, 0, 57514
2025-8-1, 15:40:00.000000, 621.42, 621.89, 621.38, 621.78, 1080595, 6624, 621.62, 621.68, 621.64, 586146, 494449, 0.000, 0.000, 0.000, 0.000, 0, 757, -92497, -91697, 494449, -586146, 0, -91697
2025-8-1, 15:45:00.000000, 621.77, 623.18, 621.55, 622.84, 2231136, 14147, 622.34, 622.52, 622.36, 964083, 1267053, 0.000, 0.000, 0.000, 0.000, 0, 324853, -34391, 302970, 1267053, -964083, 0, 302970
2025-8-1, 15:50:00.000000, 622.85, 623.30, 621.39, 622.11, 3339883, 21630, 622.41, 622.27, 622.34, 1673641, 1666242, 0.000, 0.000, 0.000, 0.000, 0, 32413, -42839, -7399, 1666242, -1673641, 0, -7399
2025-8-1, 15:55:00.000000, 622.10, 622.53, 621.52, 621.71, 5304290, 30003, 621.96, 621.92, 622.02, 2785895, 2518395, 0.000, 0.000, 0.000, 0.000, 0, 81601, -267500, -267500, 2518395, -2785895, 0, -267500
2025-8-1, 16:00:00.000000, 621.71, 622.13, 621.50, 621.82, 2068304, 2876, 621.79, 621.82, 621.82, 1627403, 440901, 0.000, 0.000, 0.000, 0.000, -1184238, -1184238, -1281741, -1186502, 440901, -1627403, 0, -1186502
2025-8-1, 16:05:00.000000, 621.82, 621.90, 621.62, 621.66, 436475, 1490, 621.75, 621.73, 621.76, 158573, 277902, 0.000, 0.000, 0.000, 0.000, 2210, 165840, 2210, 119329, 277902, -158573, 0, 119329
2025-8-1, 16:10:00.000000, 621.72, 622.17, 621.65, 622.17, 283323, 1088, 621.93, 622.00, 621.91, 109809, 173514, 0.000, 0.000, 0.000, 0.000, 0, 63856, -36733, 63705, 173514, -109809, 0, 63705
2025-8-1, 16:15:00.000000, 622.15, 622.18, 621.85, 622.00, 57664, 248, 622.05, 622.01, 622.02, 22446, 35218, 0.000, 0.000, 0.000, 0.000, 0, 13612, -5977, 12772, 35218, -22446, 0, 12772
2025-8-1, 16:20:00.000000, 622.00, 623.76, 621.96, 622.05, 47460, 161, 622.44, 622.59, 622.86, 25708, 21752, 0.000, 0.000, 0.000, 0.000, 0, 200, -6255, -3956, 21752, -25708, 0, -3956
2025-8-1, 16:25:00.000000, 622.07, 622.15, 621.94, 622.12, 46502, 179, 622.07, 622.07, 622.05, 42308, 4194, 0.000, 0.000, 0.000, 0.000, 0, 100, -38314, -38114, 4194, -42308, 0, -38114
2025-8-1, 16:30:00.000000, 622.08, 622.13, 621.83, 621.94, 48204, 170, 621.99, 621.97, 621.98, 21117, 27087, 0.000, 0.000, 0.000, 0.000, 0, 6019, -6704, 5970, 27087, -21117, 0, 5970
2025-8-1, 16:35:00.000000, 621.93, 622.01, 621.93, 621.97, 65592, 221, 621.96, 621.97, 621.97, 7778, 57814, 0.000, 0.000, 0.000, 0.000, 0, 50186, -251, 50036, 57814, -7778, 0, 50036
2025-8-1, 16:40:00.000000, 621.96, 622.05, 621.95, 621.95, 81260, 238, 621.98, 621.98, 622.00, 12629, 68631, 0.000, 0.000, 0.000, 0.000, 0, 56002, -3034, 56002, 68631, -12629, 0, 56002
2025-8-1, 16:45:00.000000, 621.90, 621.92, 621.70, 621.84, 38674, 120, 621.84, 621.82, 621.81, 7767, 30907, 0.000, 0.000, 0.000, 0.000, 0, 24540, -500, 23140, 30907, -7767, 0, 23140
2025-8-1, 16:50:00.000000, 621.82, 621.85, 621.79, 621.81, 4944, 24, 621.82, 621.82, 621.82, 3340, 1604, 0.000, 0.000, 0.000, 0.000, 0, 200, -1736, -1736, 1604, -3340, 0, -1736
2025-8-1, 16:55:00.000000, 621.82, 621.82, 621.68, 621.68, 20411, 60, 621.75, 621.73, 621.75, 8668, 11743, 0.000, 0.000, 0.000, 0.000, 0, 4027, -4964, 3075, 11743, -8668, 0, 3075
2025-8-1, 17:00:00.000000, 621.71, 621.74, 621.59, 621.66, 54331, 109, 621.67, 621.66, 621.67, 11303, 43028, 0.000, 0.000, 0.000, 0.000, 0, 34280, -1856, 31725, 43028, -11303, 0, 31725
2025-8-1, 17:05:00.000000, 621.61, 621.65, 621.52, 621.52, 5275, 24, 621.58, 621.56, 621.59, 2069, 3206, 0.000, 0.000, 0.000, 0.000, 0, 1712, -719, 1137, 3206, -2069, 0, 1137
2025-8-1, 17:10:00.000000, 621.52, 621.57, 621.52, 621.56, 1726, 6, 621.54, 621.55, 621.55, 385, 1341, 0.000, 0.000, 0.000, 0.000, 0, 956, -200, 956, 1341, -385, 0, 956
2025-8-1, 17:15:00.000000, 621.56, 621.72, 621.50, 621.65, 12021, 28, 621.61, 621.62, 621.61, 430, 11591, 0.000, 0.000, 0.000, 0.000, 157, 11261, 157, 11161, 11591, -430, 0, 11161
2025-8-1, 17:20:00.000000, 621.72, 622.00, 621.67, 622.00, 24672, 43, 621.85, 621.89, 621.83, 15333, 9339, 0.000, 0.000, 0.000, 0.000, 0, 1051, -9694, -5994, 9339, -15333, 0, -5994
2025-8-1, 17:25:00.000000, 621.86, 621.90, 621.84, 621.88, 7424, 21, 621.87, 621.87, 621.87, 6975, 449, 0.000, 0.000, 0.000, 0.000, -300, -300, -6675, -6526, 449, -6975, 0, -6526
2025-8-1, 17:30:00.000000, 621.98, 622.00, 621.98, 621.99, 3997, 18, 621.99, 621.99, 621.99, 1517, 2480, 0.000, 0.000, 0.000, 0.000, 400, 1463, 400, 963, 2480, -1517, 0, 963
2025-8-1, 17:35:00.000000, 622.00, 622.01, 621.91, 622.00, 7938, 13, 621.98, 621.97, 621.96, 4507, 3431, 0.000, 0.000, 0.000, 0.000, -400, -400, -3207, -1076, 3431, -4507, 0, -1076
2025-8-1, 17:40:00.000000, 622.01, 622.05, 621.96, 622.03, 4316, 13, 622.01, 622.01, 622.01, 1600, 2716, 0.000, 0.000, 0.000, 0.000, 200, 2216, 200, 1116, 2716, -1600, 0, 1116
2025-8-1, 17:45:00.000000, 622.04, 622.04, 622.00, 622.00, 2497, 4, 622.02, 622.01, 622.02, 290, 2207, 0.000, 0.000, 0.000, 0.000, 0, 1917, -290, 1917, 2207, -290, 0, 1917
2025-8-1, 17:50:00.000000, 622.06, 622.09, 622.00, 622.09, 2378, 8, 622.06, 622.06, 622.05, 586, 1792, 0.000, 0.000, 0.000, 0.000, 904, 1206, 904, 1206, 1792, -586, 0, 1206
2025-8-1, 17:55:00.000000, 622.08, 622.11, 622.08, 622.11, 1102, 4, 622.09, 622.10, 622.09, 0, 1102, 0.000, 0.000, 0.000, 0.000, 706, 1102, 706, 1102, 1102, 0, 0, 1102
2025-8-1, 18:00:00.000000, 622.15, 622.15, 622.15, 622.15, 100, 1, 622.15, 622.15, 622.15, 0, 100, 0.000, 0.000, 0.000, 0.000, 100, 100, 100, 100, 100, 0, 0, 100
2025-8-1, 18:05:00.000000, 622.05, 622.08, 622.05, 622.05, 3759, 5, 622.06, 622.06, 622.07, 3530, 229, 0.000, 0.000, 0.000, 0.000, -21, -21, -3301, -3301, 229, -3530, 0, -3301
2025-8-1, 18:10:00.000000, 622.01, 622.08, 621.98, 621.98, 1860, 8, 622.01, 622.01, 622.03, 1100, 760, 0.000, 0.000, 0.000, 0.000, 0, 0, -600, -340, 760, -1100, 0, -340
2025-8-1, 18:15:00.000000, 622.00, 622.08, 621.93, 622.08, 4852, 13, 622.02, 622.03, 622.01, 2685, 2167, 0.000, 0.000, 0.000, 0.000, -227, -227, -2294, -518, 2167, -2685, 0, -518
2025-8-1, 18:20:00.000000, 622.08, 622.17, 622.01, 622.01, 8629, 16, 622.07, 622.07, 622.09, 681, 7948, 0.000, 0.000, 0.000, 0.000, 0, 7508, -440, 7267, 7948, -681, 0, 7267
2025-8-1, 18:25:00.000000, 622.01, 622.01, 621.91, 621.97, 6116, 21, 621.98, 621.96, 621.96, 4903, 1213, 0.000, 0.000, 0.000, 0.000, -400, -400, -3690, -3690, 1213, -4903, 0, -3690
2025-8-1, 18:30:00.000000, 621.72, 621.98, 621.72, 621.98, 301, 2, 621.85, 621.89, 621.85, 1, 300, 0.000, 0.000, 0.000, 0.000, 0, 299, -1, 299, 300, -1, 0, 299
2025-8-1, 18:35:00.000000, 621.94, 621.94, 621.85, 621.85, 3101, 16, 621.90, 621.88, 621.90, 2834, 267, 0.000, 0.000, 0.000, 0.000, 0, 267, -2567, -2567, 267, -2834, 0, -2567
2025-8-1, 18:40:00.000000, 621.96, 622.01, 621.60, 621.90, 24163, 53, 621.87, 621.84, 621.80, 18277, 5886, 0.000, 0.000, 0.000, 0.000, 0, 2216, -12520, -12391, 5886, -18277, 0, -12391
2025-8-1, 18:45:00.000000, 621.78, 621.78, 621.68, 621.69, 800, 4, 621.73, 621.72, 621.73, 0, 800, 0.000, 0.000, 0.000, 0.000, 100, 800, 100, 800, 800, 0, 0, 800
2025-8-1, 18:50:00.000000, 621.66, 621.70, 621.66, 621.70, 778, 3, 621.68, 621.69, 621.68, 627, 151, 0.000, 0.000, 0.000, 0.000, -127, -127, -627, -476, 151, -627, 0, -476
2025-8-1, 18:55:00.000000, 621.66, 621.66, 621.60, 621.62, 14830, 27, 621.64, 621.63, 621.63, 1930, 12900, 0.000, 0.000, 0.000, 0.000, 0, 10970, -1830, 10970, 12900, -1930, 0, 10970
2025-8-1, 19:00:00.000000, 621.60, 621.60, 621.60, 621.60, 2277, 7, 621.60, 621.60, 621.60, 2277, 0, 0.000, 0.000, 0.000, 0.000, -1500, -1500, -2277, -2277, 0, -2277, 0, -2277
2025-8-1, 19:05:00.000000, 621.57, 621.58, 621.35, 621.35, 4770, 15, 621.46, 621.43, 621.46, 1824, 2946, 0.000, 0.000, 0.000, 0.000, 0, 1122, -1564, 1122, 2946, -1824, 0, 1122
2025-8-1, 19:10:00.000000, 621.35, 621.35, 621.23, 621.24, 14295, 52, 621.29, 621.27, 621.29, 4500, 9795, 0.000, 0.000, 0.000, 0.000, 452, 5295, 452, 5295, 9795, -4500, 0, 5295
2025-8-1, 19:15:00.000000, 621.25, 621.30, 621.20, 621.20, 3396, 6, 621.24, 621.23, 621.25, 492, 2904, 0.000, 0.000, 0.000, 0.000, 100, 2904, 100, 2412, 2904, -492, 0, 2412
